timestamp,lon,lat,alt,pitch,roll,yaw,dyaw,airspeed,groundspeed, yawcmd,pitchcmd,rollcmd,tyaw,tpitch,troll,throttle,rvx,rvy,rvz,accx,accy,accz,speN,speE,speD,gpsSta,nStNum,insSta
20150827081738752,-124.319570,48.266880,-0.01, 0.90, 0.00,81.40,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,122,0,1
20150827081738845,-124.319570,48.266880,-0.01, 0.90, 0.00,81.40,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,131,0,1
20150827081739044,-124.319570,48.266880,-0.01, 0.90, 0.00,81.40,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,139,0,1
20150827081739245,-124.319570,48.266880,-0.01, 0.90, 0.00,81.40,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,148,0,1
20150827081739445,-124.319570,48.266880,-0.01, 0.90, 0.00,81.40,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,157,0,1
20150827081739645,-124.319570,48.266880,-0.01, 0.90, 0.00,81.40,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,165,0,1
20150827081739846,-124.319570,48.266880,-0.01, 0.90, 0.00,81.40,0,0, 0.00, 0.00, 0.00, 0.00,-0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,174,0,1
20150827081740045,-124.319570,48.266880,-0.01, 0.90,-0.10,81.40,0,0, 0.00, 0.00, 0.00, 0.00,-0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,182,0,1
20150827081740246,-124.319570,48.266880,-0.01, 1.00,-0.10,81.40,0,0, 0.00, 0.00, 0.00, 0.00,-0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,191,0,1
20150827081740445,-124.319570,48.266880,-0.01, 1.10,-0.20,81.40,0,0, 0.00, 0.00, 0.00, 0.00,-0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,199,0,1
20150827081740645,-124.319570,48.266880,-0.01, 1.30,-0.20,81.40,0,0, 0.00, 0.00, 0.00, 0.00,-0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,208,0,1
20150827081740845,-124.319570,48.266880,-0.01, 1.40,-0.20,81.40,0,0, 0.00, 0.00, 0.00, 0.00,-0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,216,0,1
