timestamp,lon,lat,alt,pitch,roll,yaw,dyaw,airspeed,groundspeed, yawcmd,pitchcmd,rollcmd,tyaw,tpitch,troll,throttle,rvx,rvy,rvz,accx,accy,accz,speN,speE,speD,gpsSta,nStNum,insSta
20150826170725175,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170725274,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170725383,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170725582,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170725782,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170725982,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170726183,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170726383,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170726582,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170726783,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170726982,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170727182,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170727382,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170727582,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170727782,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170727982,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170728182,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170728382,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170728582,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170728781,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170728981,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170729182,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170729381,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170729582,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170729782,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170729981,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170730181,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170730381,0.000000,0.000000, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0
20150826170730581,-124.313985,48.266085, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,8,0,1
20150826170730781,-124.313985,48.266085, 0.00, 0.00, 0.00, 0.00,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,19,0,1
