timestamp,lon,lat,alt,pitch,roll,yaw,dyaw,airspeed,groundspeed, yawcmd,pitchcmd,rollcmd,tyaw,tpitch,troll,throttle,rvx,rvy,rvz,accx,accy,accz,speN,speE,speD,gpsSta,nStNum,insSta
20150827082936436,-124.319500,48.266685,-0.02, 0.10, 0.00,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,176,0,1
20150827082936532,-124.319500,48.266685,-0.02, 0.10, 0.00,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,185,0,1
20150827082936732,-124.319500,48.266685,-0.02, 0.10, 0.00,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,194,0,1
20150827082936932,-124.319500,48.266685,-0.02, 0.00, 0.00,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,204,0,1
20150827082937132,-124.319500,48.266685,-0.02, 0.00, 0.00,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,-1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,213,0,1
20150827082937331,-124.319500,48.266685,-0.02, 0.00, 0.00,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,223,0,1
20150827082937531,-124.319500,48.266685,-0.02, 0.00,-0.10,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,232,0,1
20150827082937731,-124.319500,48.266685,-0.02, 0.10,-0.10,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,241,0,1
20150827082937932,-124.319500,48.266685,-0.02, 0.30,-0.20,155.70,0,0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,251,0,1
20150827082938131,-124.319500,48.266685,-0.02, 0.50,-0.20,155.70,0,0, 0.00, 0.00, 0.00, 0.00,-0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,4,0,1
20150827082938332,-124.319500,48.266685,-0.02, 0.60,-0.20,155.70,0,0, 0.00, 0.00, 0.00, 0.00,-0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,14,0,1
20150827082938532,-124.319500,48.266685,-0.02, 0.70,-0.20,155.70,0,0, 0.00, 0.00, 0.00, 0.00,-0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,23,0,1
20150827082938731,-124.319500,48.266685,-0.02, 0.70,-0.20,155.70,0,0, 0.00, 0.00, 0.00, 0.00,-0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,32,0,1
20150827082938932,-124.319500,48.266685,-0.02, 0.70,-0.20,155.70,0,0, 0.00, 0.00, 0.00, 0.00,-0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,42,0,1
20150827082939131,-124.319500,48.266685,-0.02, 0.70,-0.20,155.70,0,0, 0.00, 0.00, 0.00, 0.00,-0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,51,0,1
